source,target,type,weight,evidence
project:inversecsg,venue:acm-digital-library,PUBLISHED_AT,1.0,url_paper=doi.org
project:inverting-the-structureproperty-map-of-truss-metamaterials-by-deep-learning,venue:pnas,PUBLISHED_AT,1.0,url_paper=doi.org
project:investigation-of-deep-learning-for-real-time-melt-pool-classification-in-additiv,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:invisalign,venue:invisalign,PUBLISHED_AT,1.0,url_primary=www.invisalign.com
project:ironcad-ai-chatbot,venue:ironcad,PUBLISHED_AT,1.0,url_primary=www.ironcad.com
project:isaac-lab,venue:nvidia,PUBLISHED_AT,1.0,url_primary=developer.nvidia.com
project:isogeometric-topology-optimization-based-on-deep-learning,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:jarvis-dft,venue:nist,PUBLISHED_AT,1.0,url_primary=jarvis.nist.gov
project:jax-md,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:jitx,venue:jitx,PUBLISHED_AT,1.0,url_primary=www.jitx.com
project:jmetalpy-a-python-framework-for-multi-objective-optimization-with-metaheuristics,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:joinable-learning-bottom-up-assembly-of-parametric-cad-joints,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:kaedim,venue:kaedim3d,PUBLISHED_AT,1.0,url_primary=www.kaedim3d.com
project:kitovai,venue:kitov,PUBLISHED_AT,1.0,url_primary=www.kitov.ai
project:lagrangebench,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:landinglens,venue:landing,PUBLISHED_AT,1.0,url_primary=landing.ai
project:large-language-models-for-computer-aided-design-a-survey,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:latent-nerf-for-shape-guided-generation-of-3d-shapes-and-textures,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:layer-3d-ai-models,venue:layer,PUBLISHED_AT,1.0,url_primary=www.layer.ai
project:learning-the-stress-strain-fields-in-digital-composites-using-fourier-neural-ope,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:learning-to-control-pdes-with-differentiable-physics,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:learning-to-infer-and-execute-3d-shape-programs,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:learning-to-solve-the-elastic-wave-equation-with-fourier-neural-operators,venue:seg,PUBLISHED_AT,1.0,url_paper=doi.org
project:linear-attention-coupled-fourier-neural-operator-for-simulation-of-three-dimensi,venue:aip,PUBLISHED_AT,1.0,url_paper=doi.org
project:lion-latent-point-diffusion-models-for-3d-shape-generation,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:long-term-predictions-of-turbulence-by-implicit-u-net-enhanced-fourier-neural-op,venue:aip,PUBLISHED_AT,1.0,url_paper=doi.org
project:lrm-large-reconstruction-model-for-single-image-to-3d,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:luciddreamer-domain-free-generation-of-3d-gaussian-splatting-scenes,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:lumi-ai,venue:luminary,PUBLISHED_AT,1.0,url_primary=luminary.ai
project:luminary-cloud-platform,venue:luminary,PUBLISHED_AT,1.0,url_primary=luminary.ai
project:luminary-shift-wing,venue:luminarycloud,PUBLISHED_AT,1.0,url_primary=www.luminarycloud.com
project:luminicad,venue:luminicad,PUBLISHED_AT,1.0,url_primary=www.luminicad.com
project:lychee-gen,venue:lychee,PUBLISHED_AT,1.0,url_primary=lychee.co
project:m3gnet,venue:nature-portfolio,PUBLISHED_AT,1.0,url_paper=www.nature.com
project:mace,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:machine-learning-assisted-design-and-optimization-of-plate-lattice-structures-wi,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:machine-learning-based-characterization-and-inverse-design-of-metamaterials,venue:mdpi,PUBLISHED_AT,1.0,url_paper=doi.org
project:machine-learning-based-multi-objective-optimization-for-enhancing-the-performanc,venue:mdpi,PUBLISHED_AT,1.0,url_paper=doi.org
project:machine-learning-based-prediction-and-inverse-design-of-2d-metamaterial-structur,venue:rsc,PUBLISHED_AT,1.0,url_paper=doi.org
project:machine-learning-based-topology-optimization-in-3d-printing,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:machine-learning-driven-design-of-support-structures-and-process-parameters-in-a,venue:taylor-francis,PUBLISHED_AT,1.0,url_paper=doi.org
project:machine-learning-driven-on-demand-design-of-phononic-beams,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:machine-learning-for-metal-additive-manufacturing-predicting-temperature-and-mel,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:machining-feature-recognition-based-on-deep-neural-networks-to-support-tight-int,venue:nature-portfolio,PUBLISHED_AT,1.0,url_paper=doi.org
project:magic3d,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:magical-analog-layout,venue:openreview,PUBLISHED_AT,1.0,url_paper=openreview.net
project:markforged-eiger,venue:markforged,PUBLISHED_AT,1.0,url_primary=markforged.com
project:mass-finishing-for-additive-manufacturing-tribological-analysis-surface-topology,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:mastercam-copilot,venue:mastercam,PUBLISHED_AT,1.0,url_primary=www.mastercam.com
project:masterpiece-x-generate,venue:masterpiecex,PUBLISHED_AT,1.0,url_primary=masterpiecex.com
project:matbench,venue:materialsproject,PUBLISHED_AT,1.0,url_primary=docs.materialsproject.org
project:materialise-magics,venue:materialise,PUBLISHED_AT,1.0,url_primary=www.materialise.com
project:materialise-mimics,venue:materialise,PUBLISHED_AT,1.0,url_primary=www.materialise.com
project:materials-graph-library-matgl-an-open-source-graph-deep-learning-library-for-mat,venue:nature-portfolio,PUBLISHED_AT,1.0,url_paper=doi.org
project:matlab-ai-chat-playground,venue:mathworks,PUBLISHED_AT,1.0,url_primary=www.mathworks.com
project:matlab-copilot,venue:mathworks,PUBLISHED_AT,1.0,url_primary=www.mathworks.com
project:mattergen,venue:nature-portfolio,PUBLISHED_AT,1.0,url_paper=www.nature.com
project:mattergen-a-generative-model-for-inorganic-materials-design,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:mattersim-a-deep-learning-atomistic-model-across-elements-temperatures-and-press,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:maziarraissihfm-hidden-fluid-mechanics,venue:zenodo,PUBLISHED_AT,1.0,url_paper=doi.org
project:mechanistic-data-driven-prediction-of-as-built-mechanical-properties-in-metal-ad,venue:nature-portfolio,PUBLISHED_AT,1.0,url_paper=doi.org
project:melt-pool-super-solution-reconstruction-based-on-dual-path-deep-learning-for-las,venue:doi-unknown-publisher,PUBLISHED_AT,1.0,url_paper=doi.org
project:meshanything-artist-created-mesh-generation-with-autoregressive-transformers,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:meshgpt,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:meshgraphnets,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:meshy-ai,venue:meshy,PUBLISHED_AT,1.0,url_primary=www.meshy.ai
project:metal-additive-manufacturing-and-molten-pool-dynamic-characterization-monitoring,venue:mdpi,PUBLISHED_AT,1.0,url_paper=doi.org
project:michelangelo-conditional-3d-shape-generation-based-on-shape-image-text-aligned-l,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:microstructpy,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:mighty-oak-medical,venue:mightyoakmedical,PUBLISHED_AT,1.0,url_primary=www.mightyoakmedical.com
project:ml-assisted-dtco-framework,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:modeling-evaluating-the-performance-of-convolutional-neural-networks-for-classif,venue:tech-science-press,PUBLISHED_AT,1.0,url_paper=doi.org
project:modeling-of-a-multi-parameter-chaotic-optoelectronic-oscillator-based-on-the-fou,venue:optica,PUBLISHED_AT,1.0,url_paper=doi.org
project:modelnet40,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:modular-accessible-sensorized-objects-for-evaluating-the-grasping-and-manipulati,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:monitoring-of-single-track-melting-states-based-on-photodiode-signal-during-lase,venue:mdpi,PUBLISHED_AT,1.0,url_paper=doi.org
project:monolith-ai,venue:monolithai,PUBLISHED_AT,1.0,url_primary=www.monolithai.com
project:monolith-core-platform,venue:monolithai,PUBLISHED_AT,1.0,url_primary=www.monolithai.com
project:msft-yolo-improved-yolov5-based-on-transformer-for-detecting-defects-of-steel-su,venue:mdpi,PUBLISHED_AT,1.0,url_paper=doi.org
project:mujoco-mpc,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:multi-fidelity-bayesian-optimization-via-deep-neural-networks,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:multi-fidelity-efficient-global-optimization-methodology-and-application-to-airf,venue:aiaa,PUBLISHED_AT,1.0,url_paper=doi.org
project:multi-fidelity-prediction-of-fluid-flow-based-on-transfer-learning-using-fourier,venue:aip,PUBLISHED_AT,1.0,url_paper=doi.org
project:multi-grid-tensorized-fourier-neural-operator-for-high-resolution-pdes,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:multi-objective-bayesian-optimization-over-high-dimensional-search-spaces,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:multi-phenomena-melt-pool-sensor-data-fusion-for-enhanced-process-monitoring-of,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:multi-stage-deep-neural-network-accelerated-topology-optimization,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:multilayer-machine-learning-assisted-optimization-based-robust-design-and-its-ap,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:multimaterial-metamaterial-inverse-design-via-machine-learning-for-tailorable-an,venue:acs,PUBLISHED_AT,1.0,url_paper=doi.org
project:multiphysics-deep-learning-for-topology-optimization-of-permanent-magnet-motor,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:multiscale-attention-via-wavelet-neural-operators-for-vision-transformers,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:multiscale-neural-operator-learning-fast-and-grid-independent-pde-solvers,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:multiscale-topology-optimization-using-neural-network-surrogate-models,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:mvdiffusion-enabling-holistic-multi-view-image-generation-with-correspondence-aw,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:mvdream-multi-view-diffusion-for-3d-generation,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:mvtec-halcon-deep-learning,venue:mvtec,PUBLISHED_AT,1.0,url_primary=www.mvtec.com
project:nanonets,venue:nanonets,PUBLISHED_AT,1.0,url_primary=nanonets.com
project:nequip,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:neural-concept,venue:neuralconcept,PUBLISHED_AT,1.0,url_primary=www.neuralconcept.com
project:neural-concept-ai-design-copilot,venue:neuralconcept,PUBLISHED_AT,1.0,url_primary=www.neuralconcept.com
project:neural-concept-platform,venue:neuralconcept,PUBLISHED_AT,1.0,url_primary=www.neuralconcept.com
project:neural-network-topology-optimization,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:neural-preservation-underlies-speech-improvement-from-auditory-deprivation-in-yo,venue:pnas,PUBLISHED_AT,1.0,url_paper=doi.org
project:neural4d,venue:neural4d,PUBLISHED_AT,1.0,url_primary=www.neural4d.com
project:neuralpdejl,venue:sciml,PUBLISHED_AT,1.0,url_primary=docs.sciml.ai
project:neurcadrecon-neural-representation-for-reconstructing-cad-surfaces-by-enforcing,venue:acm-digital-library,PUBLISHED_AT,1.0,url_paper=doi.org
project:neurocad,venue:neurocad,PUBLISHED_AT,1.0,url_primary=neurocad.eu
project:neurodiffeq,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:neuromancer,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:neurpcb,venue:neurpcb,PUBLISHED_AT,1.0,url_primary=neurpcb.com
project:nevergrad,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:nito-neural-implicit-fields-for-resolution-free-topology-optimization,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:nlopt,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:non-contact-surface-roughness-evaluation-of-milling-surface-using-cnn-deep-learn,venue:taylor-francis,PUBLISHED_AT,1.0,url_paper=doi.org
project:non-iterative-structural-topology-optimization-using-deep-learning,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:notebooklm-enterprise,venue:google,PUBLISHED_AT,1.0,url_primary=cloud.google.com
project:novel-artificial-neural-network-aided-structural-topology-optimization,venue:mdpi,PUBLISHED_AT,1.0,url_paper=doi.org
project:ntopo-mesh-free-topology-optimization-using-implicit-neural-representations,venue:doi-unknown-publisher,PUBLISHED_AT,1.0,url_paper=doi.org
project:ntopology,venue:ntop,PUBLISHED_AT,1.0,url_primary=www.ntop.com
project:nurbgen-high-fidelity-text-to-cad-generation-through-llm-driven-nurbs-modeling,venue:doi-unknown-publisher,PUBLISHED_AT,1.0,url_paper=doi.org
project:nurbs-diff-a-differentiable-programming-module-for-nurbs,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:nvidia-nvcell,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:nvidia-physicsnemo-2024,venue:nvidia,PUBLISHED_AT,1.0,url_primary=developer.nvidia.com
project:nvidia-simnettm-an-ai-accelerated-multi-physics-simulation-framework,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:nx-cam-ai-copilot,venue:siemens,PUBLISHED_AT,1.0,url_primary=blogs.sw.siemens.com
project:nx-generative-design,venue:siemens,PUBLISHED_AT,1.0,url_primary=www.siemens.com
project:objaverse-xl,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:omnisch-a-multimodal-pcb-schematic-benchmark-for-structured-diagram-visual-reaso,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:on-universal-approximation-and-error-bounds-for-fourier-neural-operators,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:one-2-3-45-any-single-image-to-3d-mesh-in-45-seconds-without-per-shape-optimizat,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:one-2-3-45-fast-single-image-to-3d-objects-with-consistent-multi-view-generation,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:onkos-surgical,venue:onkossurgical,PUBLISHED_AT,1.0,url_primary=onkossurgical.com
project:onshape-ai-advisor,venue:onshape,PUBLISHED_AT,1.0,url_primary=www.onshape.com
project:onshape-aikido,venue:onshape,PUBLISHED_AT,1.0,url_primary=www.onshape.com
project:open-source-coupled-aerostructural-optimization-using-python,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:openbom-ai-agent,venue:openbom,PUBLISHED_AT,1.0,url_primary=www.openbom.com
project:openbom-ai-support-agent,venue:openbom,PUBLISHED_AT,1.0,url_primary=www.openbom.com
project:openmdao-an-open-source-framework-for-multidisciplinary-design-analysis-and-opti,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:openroad-project,venue:theopenroadproject,PUBLISHED_AT,1.0,url_primary=theopenroadproject.org
project:opensite-plus,venue:bentley,PUBLISHED_AT,1.0,url_primary=www.bentley.com
project:openspace,venue:openspace,PUBLISHED_AT,1.0,url_primary=www.openspace.ai
project:openturns,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:openutilities-substation-plus,venue:bentley,PUBLISHED_AT,1.0,url_primary=www.bentley.com
project:operator-learning-with-neural-fields-tackling-pdes-on-general-geometries,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:opportunities-and-challenges-of-generative-ai-in-construction-industry-focusing,venue:mdpi,PUBLISHED_AT,1.0,url_paper=doi.org
project:optimizationjl,venue:sciml,PUBLISHED_AT,1.0,url_primary=docs.sciml.ai
project:oqmd,venue:nature-portfolio,PUBLISHED_AT,1.0,url_paper=doi.org
project:oqton-3dxpert,venue:oqton,PUBLISHED_AT,1.0,url_primary=www.oqton.com
project:orbnet-deep-learning-for-quantum-chemistry-using-symmetry-adapted-atomic-orbital,venue:aip,PUBLISHED_AT,1.0,url_paper=doi.org
project:ossdsign,venue:ossdsign,PUBLISHED_AT,1.0,url_primary=www.ossdsign.com
project:paramatters-cognicad,venue:paramatters,PUBLISHED_AT,1.0,url_primary=www.paramatters.com
project:parametric-cad-primitive-retrieval-via-multi-modal-fusion-and-deep-hashing,venue:acm-digital-library,PUBLISHED_AT,1.0,url_paper=doi.org
project:parmoo,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:parsenet-a-parametric-surface-fitting-network-for-3d-point-clouds,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:part-machining-feature-recognition-based-on-a-deep-learning-method,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:particle3d,venue:particle3d,PUBLISHED_AT,1.0,url_primary=particle3d.com
project:partnet,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:path-robotics,venue:path-robotics,PUBLISHED_AT,1.0,url_primary=path-robotics.com
project:pc2wf-3d-wireframe-reconstruction-from-raw-point-clouds,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:pcb-designer-ai,venue:pcbdesigner,PUBLISHED_AT,1.0,url_primary=pcbdesigner.ai
project:pcbschemagen-constraint-guided-schematic-design-via-llm-for-printed-circuit-boar,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:pdebench,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:periodic-graph-transformers-for-crystal-material-property-prediction,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:perplexity-enterprise-pro,venue:perplexity,PUBLISHED_AT,1.0,url_primary=www.perplexity.ai
project:personalized-dental-crown-design-a-point-to-mesh-completion-network,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:pga-net-pyramid-feature-fusion-and-global-context-attention-network-for-automate,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:phiflow,venue:github,PUBLISHED_AT,1.0,url_github=github.com
project:photoneo-bin-picking-studio,venue:photoneo,PUBLISHED_AT,1.0,url_primary=www.photoneo.com
project:physbo,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:physics-and-geometry-informed-neural-operator-network-with-application-to-acoust,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:physics-embedded-graph-network-for-accelerating-phase-field-simulation-of-micros,venue:nature-portfolio,PUBLISHED_AT,1.0,url_paper=doi.org
project:physics-informed-geometry-aware-neural-operator,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:physics-informed-neural-network-for-lithium-ion-battery-degradation-stable-model,venue:nature-portfolio,PUBLISHED_AT,1.0,url_paper=doi.org
project:physics-informed-neural-networks-for-cardiac-activation-mapping,venue:frontiers,PUBLISHED_AT,1.0,url_paper=doi.org
project:physics-informed-neural-networks-for-heat-transfer-problems,venue:asme,PUBLISHED_AT,1.0,url_paper=doi.org
project:physics-informed-neural-networks-for-inverse-problems-in-nano-optics-and-metamat,venue:optica,PUBLISHED_AT,1.0,url_paper=doi.org
project:physics-informed-neural-networks-for-inverse-problems-in-supersonic-flows,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:physics-informed-neural-networks-for-solving-reynolds-averaged-navierstokes-equa,venue:aip,PUBLISHED_AT,1.0,url_paper=doi.org
project:physics-informed-neural-operator-for-learning-partial-differential-equations,venue:acm-digital-library,PUBLISHED_AT,1.0,url_paper=doi.org
project:physicsinformed-machine-learning-for-inverse-design-of-optical-metamaterials,venue:wiley,PUBLISHED_AT,1.0,url_paper=doi.org
project:physicsx-engineering-platform,venue:physicsx,PUBLISHED_AT,1.0,url_primary=www.physicsx.ai
project:physicsx-platform,venue:physicsx,PUBLISHED_AT,1.0,url_primary=www.physicsx.ai
project:pina,venue:github,PUBLISHED_AT,1.0,url_primary=mathlab.github.io
project:pinn-original,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=www.sciencedirect.com
project:pino,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:pix4dengine,venue:pix4d,PUBLISHED_AT,1.0,url_primary=support.pix4d.com
project:plasma-surrogate-modelling-using-fourier-neural-operators,venue:iop,PUBLISHED_AT,1.0,url_paper=doi.org
project:plataine-ai-agents,venue:plataine,PUBLISHED_AT,1.0,url_primary=www.plataine.com
project:platypus,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:point-e,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:point2cad-reverse-engineering-cad-models-from-3d-point-clouds,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:point2primitive-cad-reconstruction-from-point-cloud-by-direct-primitive-predicti,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:polybot,venue:nature-portfolio,PUBLISHED_AT,1.0,url_primary=www.nature.com
project:polycam,venue:poly,PUBLISHED_AT,1.0,url_primary=poly.cam
project:polycam-ai-3d-model-generator,venue:poly,PUBLISHED_AT,1.0,url_primary=poly.cam
project:polyga-flexscan3d,venue:polyga,PUBLISHED_AT,1.0,url_primary=www.polyga.com
project:polygen,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:polyspace-copilot,venue:mathworks,PUBLISHED_AT,1.0,url_primary=www.mathworks.com
project:polyworks,venue:innovmetric,PUBLISHED_AT,1.0,url_primary=www.innovmetric.com
project:porosity-prediction-in-laser-based-powder-bed-fusion-of-polyamide-12-using-infra,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:positional-knowledge-is-all-you-need-position-induced-transformer-pit-for-operat,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:predicting-build-orientation-of-additively-manufactured-parts-with-mechanical-ma,venue:asme,PUBLISHED_AT,1.0,url_paper=doi.org
project:predicting-laser-powder-bed-fusion-defects-through-in-process-monitoring-data-an,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:predicting-postoperative-cochlear-implant-performance-using-supervised-machine-l,venue:wolters-kluwer-health,PUBLISHED_AT,1.0,url_paper=doi.org
project:prediction-and-inverse-design-of-bandgaps-in-acoustic-metamaterials-using-deep-l,venue:springer-epj,PUBLISHED_AT,1.0,url_paper=doi.org
project:prediction-of-springback-in-the-air-v-bending-of-metallic-sheets,venue:iop,PUBLISHED_AT,1.0,url_paper=doi.org
project:prediction-of-surface-roughness-in-hybrid-magnetorheological-finishing-of-silico,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:prediction-of-turbulent-channel-flow-using-fourier-neural-operator-based-machine,venue:american-physical-society,PUBLISHED_AT,1.0,url_paper=doi.org
project:pretraining-codomain-attention-neural-operators-for-solving-multiphysics-pdes,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:prifit-learning-to-fit-primitives-improves-few-shot-point-cloud-segmentation,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:primitive-shape-recognition-from-real-life-scenes-using-the-pointnet-deep-neural,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:printed-circuit-board-defect-detection-using-cnn-based-deep-learning-technique,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:printed-circuit-board-defect-detection-using-deep-learning-via-a-skip-connected,venue:mdpi,PUBLISHED_AT,1.0,url_paper=doi.org
project:printed-circuit-board-defect-detection-using-generative-deep-learning-model,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:probabilistic-data-driven-modeling-of-a-melt-pool-in-laser-powder-bed-fusion-add,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:process-mapping-and-in-process-monitoring-of-porosity-in-laser-powder-bed-fusion,venue:asme,PUBLISHED_AT,1.0,url_paper=doi.org
project:programmable-piezoelectric-phononic-crystal-beams-with-shunt-circuits-a-deep-lea,venue:aip,PUBLISHED_AT,1.0,url_paper=doi.org
project:progress-in-additive-manufacturing-additive-repair-and-fatigue-evaluation-of-avi,venue:taylor-francis,PUBLISHED_AT,1.0,url_paper=doi.org
project:project-completion-time-prediction-based-on-bim-and-bp-neural-network,venue:ios-press,PUBLISHED_AT,1.0,url_paper=doi.org
project:prolificdreamer-high-fidelity-and-diverse-text-to-3d-generation-with-variational,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:promethean-ai-world-building,venue:prometheanai,PUBLISHED_AT,1.0,url_primary=www.prometheanai.com
project:protolabs,venue:protolabs,PUBLISHED_AT,1.0,url_primary=www.protolabs.com
project:pyapprox,venue:github,PUBLISHED_AT,1.0,url_primary=sandialabs.github.io
project:pycma,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:pydens,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:pygmo,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:pymks,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:pymoo-multi-objective-optimization-in-python,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:pyoptsparse,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:quality-assurance-in-metal-powder-bed-fusion-via-deep-learning-based-image-class,venue:doi-unknown-publisher,PUBLISHED_AT,1.0,url_paper=doi.org
project:quicksurface,venue:quicksurface,PUBLISHED_AT,1.0,url_primary=www.quicksurface.com
project:quilter,venue:quilter,PUBLISHED_AT,1.0,url_primary=www.quilter.ai
project:rafinex-mobius,venue:rafinex,PUBLISHED_AT,1.0,url_primary=rafinex.com
project:rafinex-mobius-robust-design,venue:rafinex,PUBLISHED_AT,1.0,url_primary=rafinex.com
project:ragnar,venue:ragnar,PUBLISHED_AT,1.0,url_primary=ragnar.build
project:rangevision-pro,venue:rangevision,PUBLISHED_AT,1.0,url_primary=rangevision.com
project:rapid-discovery-of-stable-materials-by-coordinate-free-coarse-graining,venue:science,PUBLISHED_AT,1.0,url_paper=doi.org
project:rapid-inverse-design-of-metamaterials-based-on-prescribed-mechanical-behavior-th,venue:nature-portfolio,PUBLISHED_AT,1.0,url_paper=doi.org
project:rapiddirect-dfm-analysis,venue:rapiddirect,PUBLISHED_AT,1.0,url_primary=www.rapiddirect.com
project:rapidgpt,venue:rapidsilicon,PUBLISHED_AT,1.0,url_primary=rapidsilicon.com
project:raven,venue:raven,PUBLISHED_AT,1.0,url_primary=www.raven.build
project:realitycapture,venue:capturingreality,PUBLISHED_AT,1.0,url_primary=www.capturingreality.com
project:realpdebench,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:recognising-geometric-primitives-in-3d-point-clouds-of-mechanical-cad-objects,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:recreate,venue:hexagon,PUBLISHED_AT,1.0,url_primary=hexagon.com
project:reference-based-defect-detection-network,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:reinforcement-learning-based-topology-optimization-for-generative-designed-light,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
