source,target,type,weight,evidence
project:state-of-the-art-in-defect-detection-based-on-machine-vision,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:stress-based-topology-optimization-method-using-deep-learning,venue:doi-unknown-publisher,PUBLISHED_AT,1.0,url_paper=doi.org
project:strong-oral-plaque-microbiome-signatures-for-dental-implant-diseases-identified,venue:nature-portfolio,PUBLISHED_AT,1.0,url_paper=doi.org
project:suave,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:suresmile,venue:suresmile,PUBLISHED_AT,1.0,url_primary=www.suresmile.com
project:surface-and-edge-detection-for-primitive-fitting-of-point-clouds,venue:acm-digital-library,PUBLISHED_AT,1.0,url_paper=doi.org
project:surface-defect-detection-via-entity-sparsity-pursuit-with-intrinsic-priors,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:surface-defect-saliency-of-magnetic-tile,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:syncdreamer-generating-multiview-consistent-images-from-a-single-view-image,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:synera,venue:synera,PUBLISHED_AT,1.0,url_primary=www.synera.io
project:synopsys-ai-copilot,venue:synopsys,PUBLISHED_AT,1.0,url_primary=www.synopsys.com
project:synopsys-aso-ai,venue:synopsys,PUBLISHED_AT,1.0,url_primary=www.synopsys.com
project:synopsys-design-da,venue:synopsys,PUBLISHED_AT,1.0,url_primary=www.synopsys.com
project:synopsys-dso-ai,venue:synopsys,PUBLISHED_AT,1.0,url_primary=www.synopsys.com
project:synopsys-fusion-compiler-ai,venue:synopsys,PUBLISHED_AT,1.0,url_primary=www.synopsys.com
project:synopsys-primeshield,venue:synopsys,PUBLISHED_AT,1.0,url_primary=www.synopsys.com
project:synopsys-simpleware,venue:synopsys,PUBLISHED_AT,1.0,url_primary=www.synopsys.com
project:synopsys-tso-ai,venue:synopsys,PUBLISHED_AT,1.0,url_primary=www.synopsys.com
project:synopsys-vso-ai,venue:synopsys,PUBLISHED_AT,1.0,url_primary=www.synopsys.com
project:synthesizing-controlled-microstructures-of-porous-media-using-generative-adversa,venue:nature-portfolio,PUBLISHED_AT,1.0,url_paper=doi.org
project:synthesizing-structured-cad-models-with-equality-saturation-and-inverse-transfor,venue:acm-digital-library,PUBLISHED_AT,1.0,url_paper=doi.org
project:teamcenter-assistant,venue:siemens,PUBLISHED_AT,1.0,url_primary=blogs.sw.siemens.com
project:testfit-site-planning-ai,venue:testfit,PUBLISHED_AT,1.0,url_primary=www.testfit.io
project:text-to-3d-using-gaussian-splatting,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:text-to-cad-blender-add-on,venue:zoo,PUBLISHED_AT,1.0,url_primary=zoo.dev
project:text-to-cad-generation-through-infusing-visual-feedback-in-large-language-models,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:text-to-cadquery-a-new-paradigm-for-cad-generation-with-scalable-large-model-cap,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:text2cad-generating-sequential-cad-models-from-beginner-to-expert-level-text-pro,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:text2cad-text-to-3d-cad-generation-via-technical-drawings,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:text2tex-text-driven-texture-synthesis-via-diffusion-models,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:textmesh-generation-of-realistic-3d-meshes-from-text-prompts,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:thermal-control-of-laser-powder-bed-fusion-using-deep-reinforcement-learning,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:theseus-a-library-for-differentiable-nonlinear-optimization,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:thingi10k,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:time-series-anomaly-detection-and-classification-with-long-short-term-memory-net,venue:doi-unknown-publisher,PUBLISHED_AT,1.0,url_paper=doi.org
project:tiny-differentiable-simulator,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:tire-defects-classification-using-convolution-architecture-for-fast-feature-embe,venue:doi-unknown-publisher,PUBLISHED_AT,1.0,url_paper=doi.org
project:to3d-ai,venue:to3d,PUBLISHED_AT,1.0,url_primary=to3d.ai
project:tool-life-stage-prediction-in-micro-milling-from-force-signal-analysis-using-mac,venue:asme,PUBLISHED_AT,1.0,url_paper=doi.org
project:tool-remaining-useful-life-prediction-using-feature-extraction-and-machine-learn,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:toolcad-exploring-tool-using-large-language-models-in-text-to-cad-generation-wit,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:topfarm,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:topology-optimization-accelerated-by-deep-learning,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:topology-optimization-approach-using-a-training-dataset-free-neural-network-repa,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:topology-optimization-integrated-deep-learning-for-multiphysics-problems,venue:aiaa,PUBLISHED_AT,1.0,url_paper=doi.org
project:topology-optimization-using-convolutional-neural-network,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:topologygan,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:torchmd-net-equivariant-transformers-for-neural-network-based-molecular-potentia,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:torchphysics,venue:github,PUBLISHED_AT,1.0,url_primary=boschresearch.github.io
project:tounn-topology-optimization-using-neural-networks,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:towards-patient-specific-prediction-of-conduction-abnormalities-induced-by-trans,venue:oxford-univ-press,PUBLISHED_AT,1.0,url_paper=doi.org
project:trabeculae-microstructure-parameters-serve-as-effective-predictors-for-marginal,venue:nature-portfolio,PUBLISHED_AT,1.0,url_paper=doi.org
project:traditional-machine-learning-and-deep-learning-for-predicting-melt-pool-cross-se,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:transfer-learning-through-deep-learning-application-to-topology-optimization-of,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:transporter-networks-rearranging-the-visual-world-for-robotic-manipulation,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:trellis,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:tridi,venue:tridi,PUBLISHED_AT,1.0,url_primary=tridi.ai
project:trieste,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:tripo3d,venue:tripo3d,PUBLISHED_AT,1.0,url_primary=www.tripo3d.ai
project:triposr,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:triverse-ai,venue:triverse,PUBLISHED_AT,1.0,url_primary=triverse.ai
project:trnio,venue:trnio,PUBLISHED_AT,1.0,url_primary=www.trnio.com
project:typedschematics-a-block-based-pcb-design-tool-with-real-time-detection-of-common,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:u-fno-an-enhanced-fourier-neural-operator-based-deep-learning-model-for-multipha,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:understanding-and-mitigating-gradient-flow-pathologies-in-physics-informed-neura,venue:siam,PUBLISHED_AT,1.0,url_paper=doi.org
project:understanding-new-machine-learning-architectures-practical-generative-artificial,venue:wolters-kluwer-health,PUBLISHED_AT,1.0,url_paper=doi.org
project:unifying-the-design-space-and-optimizing-linear-and-nonlinear-truss-metamaterial,venue:nature-portfolio,PUBLISHED_AT,1.0,url_paper=doi.org
project:universal-robots-ai-accelerator,venue:universal-robots,PUBLISHED_AT,1.0,url_primary=www.universal-robots.com
project:user-driven-computer-assisted-reverse-engineering-of-editable-cad-assembly-model,venue:asme,PUBLISHED_AT,1.0,url_paper=doi.org
project:utilizing-industry-40-on-the-construction-site-challenges-and-opportunities,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:uv-net,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:variational-physics-informed-neural-networks-for-solving-partial-differential-eq,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:vectorworks-ai-assistant,venue:vectorworks,PUBLISHED_AT,1.0,url_primary=www.vectorworks.net
project:velo3d-flow,venue:velo3d,PUBLISHED_AT,1.0,url_primary=velo3d.com
project:veo-robotics,venue:veobot,PUBLISHED_AT,1.0,url_primary=www.veobot.com
project:vicarious-surgical,venue:vicarioussurgical,PUBLISHED_AT,1.0,url_primary=www.vicarioussurgical.com
project:vizcom,venue:vizcom,PUBLISHED_AT,1.0,url_primary=www.vizcom.ai
project:vxmodel,venue:creaform3d,PUBLISHED_AT,1.0,url_primary=www.creaform3d.com
project:warp-nvidia,venue:github,PUBLISHED_AT,1.0,url_github=github.com
project:warpx,venue:readthedocs,PUBLISHED_AT,1.0,url_primary=warpx.readthedocs.io
project:weatherbench,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:weatherbench-2,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:when-do-extended-physics-informed-neural-networks-xpinns-improve-generalization,venue:siam,PUBLISHED_AT,1.0,url_paper=doi.org
project:windchill-ai,venue:ptc,PUBLISHED_AT,1.0,url_primary=www.ptc.com
project:wisdem,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:womp-primfusion,venue:womp,PUBLISHED_AT,1.0,url_primary=womp.com
project:wonder3d-single-image-to-3d-using-cross-domain-diffusion,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:xometry-ai-quoting,venue:xometry,PUBLISHED_AT,1.0,url_primary=www.xometry.com
project:xtract3d,venue:polyga,PUBLISHED_AT,1.0,url_primary=www.polyga.com
project:yolov4-mn3-for-pcb-surface-defect-detection,venue:mdpi,PUBLISHED_AT,1.0,url_paper=doi.org
project:z3d,venue:z3d,PUBLISHED_AT,1.0,url_primary=www.z3d.ai
project:zero-1-to-3-zero-shot-one-image-to-3d-object,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:zero-shot-point-cloud-segmentation-by-transferring-geometric-primitives,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:zero123-a-single-image-to-consistent-multi-view-diffusion-base-model,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:zoo-design-studio,venue:zoo,PUBLISHED_AT,1.0,url_primary=docs.zoo.dev
project:zoo-text-to-cad,venue:zoo,PUBLISHED_AT,1.0,url_primary=text-to-cad.zoo.dev
project:zookeeper,venue:zoo,PUBLISHED_AT,1.0,url_primary=docs.zoo.dev
project:zwcad-ai-tools,venue:zwsoft,PUBLISHED_AT,1.0,url_primary=www.zwsoft.com
